Ticket_id,ticket_date,Employee_id,Agent_id,Issue_Category,Ticket_Issue,Assigned_Team,Priority,SLA,Resolution_time,SLA_Breach,,,
0042671861,2022-05-04,16,28,Software,Excel not responding,Application Support Team,Low,48,24,No,,,
0042672057,2022-03-30,585,30,System,System update failure,System Administration Team,Low,48,10,No,,,
0042672079,2022-07-10,1457,40,Software,Excel not responding,Application Support Team,Medium,24,25,Yes,,,
0042672421,2023-07-19,722,4,Login Access,VPN login issue,Access Management Team,Low,48,23,No,,,
0042673429,2023-04-04,1612,34,System,System running slow,System Administration Team,High,4,28,Yes,,,
0042673862,2024-12-06,646,8,Software,Excel not responding,Application Support Team,Medium,24,14,No,,,
0042674008,2023-12-13,1940,10,System,System running slow,System Administration Team,High,4,4,No,,,
0042674238,2023-05-30,863,2,Software,Application crash,Application Support Team,Medium,24,32,Yes,,,
0042674397,2023-01-29,749,43,Software,Application crash,Application Support Team,Medium,24,5,No,,,
0042674415,2022-02-08,141,4,System,System running slow,System Administration Team,Low,48,94,Yes,,,
0042674456,2024-12-06,1615,24,Software,Excel not responding,Application Support Team,Medium,24,2,No,,,
0042675473,2023-05-14,137,4,Login Access,Account locked,Access Management Team,Medium,24,1,No,,,
0042675990,2024-01-09,259,29,Login Access,Password reset request,Access Management Team,Low,48,32,No,,,
0042676963,2023-12-28,556,29,Software,Application crash,Application Support Team,Medium,24,40,Yes,,,
0042677235,2024-08-06,1223,22,Software,Software installation failure,Application Support Team,Medium,24,4,No,,,
0042677858,2023-05-30,485,38,Login Access,Account locked,Access Management Team,Medium,24,25,Yes,,,
0042677877,2024-05-29,177,8,System,Operating system crash,System Administration Team,High,4,52,Yes,,,
0042679075,2023-05-11,347,40,System,System update failure,System Administration Team,Low,48,45,No,,,
0042680295,2023-03-13,1829,22,Hardware,Keyboard not working,Hardware Support Team,High,4,34,Yes,,,
0042683200,2023-09-05,1030,32,Hardware,Printer not printing,Hardware Support Team,Medium,24,4,No,,,
0042683936,2024-01-08,303,39,Software,Excel not responding,Application Support Team,Medium,24,66,Yes,,,
0042684211,2024-01-05,551,2,Hardware,Laptop not turning on,Hardware Support Team,High,4,92,Yes,,,
0042684547,2024-04-09,1874,45,Software,Application crash,Application Support Team,Medium,24,5,No,,,
0042684992,2024-07-19,549,29,Hardware,Printer not printing,Hardware Support Team,Medium,24,7,No,,,
0042687431,2022-04-25,1213,34,System,Blue screen error,System Administration Team,High,4,47,Yes,,,
0042688005,2023-01-15,960,30,Software,Outlook not opening,Application Support Team,Medium,24,20,No,,,
0042688830,2024-02-06,1473,48,System,System update failure,System Administration Team,Low,48,1,No,,,
0042688856,2023-10-22,1495,18,System,System running slow,System Administration Team,Medium,24,23,No,,,
0042689037,2022-08-03,1563,50,Software,Software installation failure,Application Support Team,Medium,24,42,Yes,,,
0042696161,2024-06-03,1336,41,Software,Application crash,Application Support Team,Medium,24,46,Yes,,,
0042696458,2022-02-17,1325,44,System,System update failure,System Administration Team,Low,48,3,No,,,
0042696929,2024-09-24,922,49,Software,Excel not responding,Application Support Team,High,4,2,No,,,
0042697130,2024-08-27,1473,41,Hardware,Laptop not turning on,Hardware Support Team,High,4,35,Yes,,,
0042698103,2023-07-30,230,21,System,System running slow,System Administration Team,Medium,24,1,No,,,
0042698128,2023-04-02,492,31,Login Access,Password reset request,Access Management Team,Low,48,51,Yes,,,
0042698136,2023-01-29,1373,31,System,Operating system crash,System Administration Team,High,4,49,Yes,,,
0042698205,2022-03-29,150,12,System,Operating system crash,System Administration Team,High,4,58,Yes,,,
0042699979,2023-09-13,1857,29,Software,Excel not responding,Application Support Team,Low,48,69,Yes,,,
0042700458,2024-06-04,785,24,System,System running slow,System Administration Team,High,4,10,Yes,,,
0042700543,2022-08-10,944,15,Software,Application crash,Application Support Team,Medium,24,2,No,,,
0042700934,2024-07-21,893,39,Software,Application crash,Application Support Team,Medium,24,82,Yes,,,
0042702101,2022-05-25,1680,31,Hardware,Laptop not turning on,Hardware Support Team,High,4,40,Yes,,,
0042703089,2024-02-22,178,40,Login Access,Unable to login to system,Access Management Team,Low,48,68,Yes,,,
0042703921,2024-11-01,652,9,Login Access,Password reset request,Access Management Team,Low,48,3,No,,,
0042705089,2023-09-02,1328,20,Login Access,Password reset request,Access Management Team,Low,48,3,No,,,
0042705819,2024-03-29,871,48,Software,Excel not responding,Application Support Team,Low,48,12,No,,,
0042706370,2024-09-13,757,33,Software,Excel not responding,Application Support Team,Low,48,24,No,,,
0042707058,2023-11-03,1605,30,Software,Application crash,Application Support Team,Medium,24,48,Yes,,,
0042708081,2024-11-26,1838,30,Hardware,Printer not printing,Hardware Support Team,Medium,24,14,No,,,
0042709710,2023-06-21,1731,47,System,System update failure,System Administration Team,Low,48,1,No,,,
0042709736,2022-11-02,1943,37,System,Blue screen error,System Administration Team,High,4,84,Yes,,,
0042710653,2023-03-19,455,26,Login Access,Password reset request,Access Management Team,Low,48,2,No,,,
0042711348,2022-04-24,1484,43,Hardware,Monitor display issue,Hardware Support Team,Medium,24,21,No,,,
0042711751,2022-03-11,1105,17,System,System running slow,System Administration Team,Low,48,12,No,,,
0042713511,2024-02-13,581,5,Software,Application crash,Application Support Team,Medium,24,21,No,,,
0042715294,2024-03-11,739,12,System,System running slow,System Administration Team,Medium,24,11,No,,,
0042716488,2022-10-02,1378,34,Login Access,Password reset request,Access Management Team,Low,48,6,No,,,
0042717471,2024-12-01,1857,24,Hardware,Printer not printing,Hardware Support Team,Medium,24,1,No,,,
0042717818,2023-02-03,631,28,Software,Excel not responding,Application Support Team,Low,48,79,Yes,,,
0042717825,2023-04-04,712,48,Software,Outlook not opening,Application Support Team,Medium,24,11,No,,,
0042719233,2024-08-17,1563,32,Hardware,Keyboard not working,Hardware Support Team,High,4,4,No,,,
0042719684,2022-12-05,1028,26,Login Access,Password reset request,Access Management Team,Low,48,1,No,,,
0042721490,2023-04-22,989,34,Software,Software installation failure,Application Support Team,Medium,24,31,Yes,,,
0042721692,2024-02-18,1709,36,Login Access,VPN login issue,Access Management Team,Medium,24,16,No,,,
0042724673,2024-07-09,1727,46,Hardware,Laptop not turning on,Hardware Support Team,High,4,18,Yes,,,
0042724936,2024-02-21,1653,19,Login Access,Password reset request,Access Management Team,Low,48,43,No,,,
0042727228,2022-03-05,542,2,Software,Excel not responding,Application Support Team,Low,48,56,Yes,,,
0042728413,2024-07-04,61,24,System,Operating system crash,System Administration Team,High,4,10,Yes,,,
0042729357,2022-11-09,1025,13,Hardware,Laptop not turning on,Hardware Support Team,High,4,2,No,,,
0042729445,2023-05-04,264,44,Software,Outlook not opening,Application Support Team,Low,48,25,No,,,
0042729511,2023-06-23,1861,25,Software,Software installation failure,Application Support Team,Medium,24,1,No,,,
0042729667,2023-11-26,136,16,Hardware,Keyboard not working,Hardware Support Team,High,4,2,No,,,
0042730022,2024-12-26,1152,10,Login Access,Password reset request,Access Management Team,Low,48,73,Yes,,,
0042730381,2022-08-26,1688,13,System,Blue screen error,System Administration Team,High,4,4,No,,,
0042731246,2022-09-18,1994,2,Software,Outlook not opening,Application Support Team,High,4,1,No,,,
0042732416,2024-02-01,621,14,Software,Application crash,Application Support Team,Medium,24,29,Yes,,,
0042732605,2022-10-22,1160,16,Software,Outlook not opening,Application Support Team,Low,48,31,No,,,
0042735718,2022-06-04,31,27,Hardware,Monitor display issue,Hardware Support Team,Medium,24,68,Yes,,,
0042736711,2022-10-26,1981,17,Login Access,Password reset request,Access Management Team,Low,48,3,No,,,
0042739543,2024-02-04,174,45,System,System running slow,System Administration Team,Low,48,17,No,,,
0042739629,2022-01-06,1252,16,Hardware,Laptop not turning on,Hardware Support Team,High,4,4,No,,,
0042740282,2024-11-08,1328,12,Hardware,Monitor display issue,Hardware Support Team,High,4,2,No,,,
0042740751,2024-10-19,475,47,Login Access,Password reset request,Access Management Team,Low,48,18,No,,,
0042741808,2024-07-23,270,38,Hardware,Monitor display issue,Hardware Support Team,High,4,2,No,,,
0042742676,2022-02-25,1857,26,Hardware,Printer not printing,Hardware Support Team,Medium,24,3,No,,,
0042744343,2023-04-24,414,13,System,Operating system crash,System Administration Team,High,4,3,No,,,
0042751317,2022-01-02,1181,23,Login Access,Account locked,Access Management Team,Medium,24,14,No,,,
0042751468,2024-07-22,896,24,Hardware,Printer not printing,Hardware Support Team,Medium,24,33,Yes,,,
0042752788,2023-10-16,528,47,Login Access,Password reset request,Access Management Team,Low,48,28,No,,,
0042753278,2022-01-07,947,22,Hardware,Monitor display issue,Hardware Support Team,Low,48,41,No,,,
0042754275,2022-09-30,1667,32,Login Access,Account locked,Access Management Team,Medium,24,2,No,,,
0042755993,2024-02-15,459,29,Hardware,Printer not printing,Hardware Support Team,Medium,24,11,No,,,
0042758435,2023-04-03,1283,4,Software,Excel not responding,Application Support Team,Medium,24,2,No,,,
0042759247,2022-03-28,684,12,System,Operating system crash,System Administration Team,High,4,17,Yes,,,
0042760543,2022-08-11,794,25,Hardware,Laptop not turning on,Hardware Support Team,High,4,3,No,,,
0042762369,2022-07-30,1356,3,System,Operating system crash,System Administration Team,High,4,38,Yes,,,
0042763639,2024-08-05,683,16,Login Access,Account locked,Access Management Team,Medium,24,2,No,,,
0042763775,2023-01-30,1087,17,Hardware,Laptop not turning on,Hardware Support Team,High,4,9,Yes,,,
0042763868,2023-06-11,766,28,Software,Software installation failure,Application Support Team,Medium,24,4,No,,,
0042764426,2024-11-22,1922,44,Hardware,Laptop not turning on,Hardware Support Team,High,4,25,Yes,,,
0042764585,2022-12-05,1518,45,System,Blue screen error,System Administration Team,High,4,23,Yes,,,
0042765859,2023-08-20,1465,8,System,System running slow,System Administration Team,Medium,24,10,No,,,
0042766022,2024-05-31,1042,20,Hardware,Monitor display issue,Hardware Support Team,High,4,21,Yes,,,
0042766109,2024-05-28,60,1,Software,Excel not responding,Application Support Team,Medium,24,9,No,,,
0042767592,2024-08-24,1269,25,Software,Software installation failure,Application Support Team,Medium,24,12,No,,,
0042767856,2023-03-09,1625,48,Hardware,Monitor display issue,Hardware Support Team,High,4,3,No,,,
0042768528,2022-03-17,372,45,Software,Excel not responding,Application Support Team,Medium,24,46,Yes,,,
0042770899,2024-04-22,249,28,System,System update failure,System Administration Team,Low,48,26,No,,,
0042771334,2024-01-22,373,43,Software,Excel not responding,Application Support Team,Low,48,25,No,,,
0042771460,2024-04-21,946,14,Hardware,Laptop not turning on,Hardware Support Team,High,4,1,No,,,
0042771824,2023-10-02,622,48,Software,Excel not responding,Application Support Team,Medium,24,2,No,,,
0042772055,2022-02-03,1355,30,System,System update failure,System Administration Team,Low,48,3,No,,,
0042773616,2024-04-18,1411,16,Software,Excel not responding,Application Support Team,High,4,3,No,,,
0042773861,2023-11-25,1496,8,Hardware,Laptop not turning on,Hardware Support Team,High,4,13,Yes,,,
0042774097,2022-01-26,1019,50,Hardware,Laptop not turning on,Hardware Support Team,High,4,7,Yes,,,
0042774556,2024-04-02,645,15,Login Access,Password reset request,Access Management Team,Low,48,2,No,,,
0042776356,2022-08-14,1265,23,Software,Software installation failure,Application Support Team,Medium,24,52,Yes,,,
0042778729,2024-05-16,1712,27,Login Access,Password reset request,Access Management Team,Low,48,24,No,,,
0042778931,2023-10-30,783,49,Login Access,Account locked,Access Management Team,Medium,24,4,No,,,
0042780154,2022-09-04,655,11,Hardware,Laptop not turning on,Hardware Support Team,High,4,3,No,,,
0042781508,2022-08-13,970,5,Software,Excel not responding,Application Support Team,Medium,24,2,No,,,
0042783003,2024-06-29,1840,10,Software,Application crash,Application Support Team,Medium,24,63,Yes,,,
0042783393,2023-05-19,649,13,Hardware,Laptop not turning on,Hardware Support Team,High,4,41,Yes,,,
0042783784,2022-03-29,798,27,Software,Application crash,Application Support Team,Medium,24,4,No,,,
0042785736,2023-02-01,1823,27,Software,Outlook not opening,Application Support Team,Low,48,7,No,,,
0042785854,2024-07-15,1035,18,Login Access,Unable to login to system,Access Management Team,High,4,4,No,,,
0042786279,2023-08-21,1207,2,Login Access,VPN login issue,Access Management Team,High,4,24,Yes,,,
0042786386,2024-12-14,1438,43,Login Access,Unable to login to system,Access Management Team,Low,48,48,No,,,
0042787460,2023-06-03,1016,34,Hardware,Monitor display issue,Hardware Support Team,Medium,24,9,No,,,
0042787492,2022-04-24,1289,24,Software,Excel not responding,Application Support Team,Low,48,76,Yes,,,
0042787902,2022-01-07,1040,9,Login Access,Password reset request,Access Management Team,Low,48,89,Yes,,,
0042790085,2024-07-13,198,30,System,System update failure,System Administration Team,Low,48,38,No,,,
0042791054,2024-03-08,1735,20,Login Access,Unable to login to system,Access Management Team,High,4,2,No,,,
0042791660,2022-05-02,776,36,Software,Outlook not opening,Application Support Team,Low,48,61,Yes,,,
0042793003,2024-07-04,1290,50,Hardware,Monitor display issue,Hardware Support Team,Medium,24,49,Yes,,,
0042795960,2022-07-29,816,9,Hardware,Monitor display issue,Hardware Support Team,Medium,24,21,No,,,
0042796315,2022-03-27,891,33,Hardware,Printer not printing,Hardware Support Team,Medium,24,48,Yes,,,
0042796392,2023-04-28,589,43,Login Access,Password reset request,Access Management Team,Low,48,38,No,,,
0042796836,2022-05-18,1683,28,Login Access,VPN login issue,Access Management Team,High,4,3,No,,,
0042798612,2023-10-13,951,46,System,System update failure,System Administration Team,Low,48,26,No,,,
0042798959,2022-02-09,675,49,Software,Excel not responding,Application Support Team,High,4,44,Yes,,,
0042799037,2022-11-09,23,10,Login Access,Unable to login to system,Access Management Team,High,4,1,No,,,
0042799797,2022-08-10,1569,7,System,Blue screen error,System Administration Team,High,4,15,Yes,,,
0042800892,2023-08-28,929,48,Login Access,VPN login issue,Access Management Team,High,4,3,No,,,
0042802388,2024-04-04,1818,23,Hardware,Laptop not turning on,Hardware Support Team,High,4,50,Yes,,,
